sex,LSAT_I,UGPA_I,ZFYA,Amerindian,Asian,Black,Hispanic,Mexican,Other,Puertorican,White
1,28.0,3.6,-1.03,0,0,0,0,0,0,0,1
0,44.0,3.0,1.41,0,0,0,0,0,0,0,1
0,38.0,2.3,-1.14,0,0,0,0,0,0,0,1
0,39.0,2.9,0.98,0,0,0,0,0,0,0,1
1,32.0,3.3,0.1,0,0,0,0,0,0,0,1
0,39.0,3.7,1.19,0,0,0,0,0,0,0,1
0,42.0,3.1,-0.74,0,0,0,0,0,0,0,1
0,45.0,3.6,0.45,0,0,0,0,0,0,0,1
0,41.0,3.1,-0.65,0,0,0,0,0,0,0,1
0,44.0,3.3,-0.49,0,1,0,0,0,0,0,0
0,28.0,2.7,-1.69,0,0,1,0,0,0,0,0
0,41.0,3.0,1.77,0,0,0,0,0,0,0,1
0,48.0,3.7,1.89,0,0,0,0,0,0,0,1
0,30.0,3.2,-0.93,0,0,1,0,0,0,0,0
1,18.0,3.5,-1.14,0,0,1,0,0,0,0,0
0,34.0,2.0,-1.12,0,1,0,0,0,0,0,0
1,37.0,3.2,0.46,0,0,0,0,0,0,0,1
1,37.0,3.1,-0.07,0,0,0,0,0,0,0,1
0,34.5,3.0,0.21,0,0,0,0,0,0,0,1
1,34.5,3.7,1.16,0,0,0,0,0,0,0,1
0,44.0,3.1,1.4,0,0,0,0,0,0,0,1
0,36.0,3.4,-0.04,0,0,0,0,0,0,0,1
1,27.0,2.8,-2.01,0,0,1,0,0,0,0,0
1,31.0,2.9,0.7,0,0,0,0,0,0,0,1
0,34.0,3.5,-0.15,0,0,0,0,0,0,0,1
0,35.0,3.1,-0.7,0,0,0,0,0,0,0,1
0,47.0,4.0,1.62,0,0,0,0,0,0,0,1
0,36.0,3.5,-1.13,0,0,0,0,0,0,0,1
0,44.0,2.1,0.07,0,0,0,0,0,0,0,1
0,48.0,3.9,1.89,0,0,0,0,0,1,0,0
0,41.0,3.4,0.12,0,0,0,0,0,0,0,1
0,37.0,2.9,-1.95,0,0,0,0,0,0,0,1
1,32.0,2.8,-0.16,0,0,0,0,0,0,0,1
0,42.0,3.0,1.6,0,0,0,0,0,0,0,1
1,37.0,3.7,0.46,0,0,0,0,0,0,0,1
1,37.0,3.4,1.25,0,0,0,0,0,0,0,1
1,40.0,3.3,1.76,0,0,0,0,0,0,0,1
1,23.0,2.7,-1.31,0,0,1,0,0,0,0,0
0,30.0,3.1,-0.44,0,0,0,0,0,0,0,1
1,39.0,3.7,-0.21,0,0,0,0,0,0,0,1
1,32.0,3.0,-0.08,0,0,0,0,0,0,0,1
0,39.5,3.2,-0.09,1,0,0,0,0,0,0,0
1,34.0,3.1,-0.01,0,0,0,0,0,0,0,1
0,44.0,3.6,0.27,0,0,0,0,0,0,0,1
0,46.0,4.0,1.31,0,0,0,0,0,0,0,1
0,41.0,2.8,0.2,0,0,0,0,0,0,0,1
1,34.5,3.4,-0.14,0,0,0,0,0,0,0,1
1,37.0,2.9,0.49,0,0,0,0,0,0,0,1
1,41.0,3.1,0.31,0,0,0,0,0,0,0,1
0,38.0,3.3,0.12,0,0,0,0,0,0,0,1
0,40.0,3.7,-0.43,0,0,0,0,0,0,0,1
1,47.0,3.3,1.18,0,1,0,0,0,0,0,0
0,33.0,3.4,0.28,0,0,0,0,0,0,0,1
1,36.0,3.7,0.24,0,0,0,0,0,0,0,1
1,40.0,3.6,0.33,0,0,0,0,0,0,0,1
1,26.5,3.5,-0.32,0,0,0,0,0,0,0,1
0,36.0,3.1,0.44,0,0,0,0,0,0,0,1
0,38.0,3.2,0.17,0,0,0,0,0,0,0,1
0,36.0,2.6,0.47,0,0,0,0,0,0,0,1
0,42.0,3.2,0.49,0,0,0,0,0,0,0,1
0,32.0,3.3,-1.01,0,0,0,0,1,0,0,0
0,40.0,3.9,1.84,0,0,0,0,0,0,0,1
1,28.0,2.7,-0.43,0,0,1,0,0,0,0,0
0,37.0,3.6,0.5,0,0,0,0,0,0,0,1
0,36.0,3.1,0.49,0,0,0,0,0,0,0,1
1,42.0,3.3,-0.19,0,0,0,0,0,0,0,1
1,39.0,3.3,0.15,0,0,0,0,0,0,0,1
0,38.0,3.5,0.58,0,0,0,0,0,0,0,1
0,43.0,3.4,1.37,0,0,0,0,0,0,0,1
0,48.0,3.5,0.06,0,0,0,0,0,0,0,1
1,44.0,3.2,-0.16,0,0,0,0,0,0,0,1
0,42.0,2.8,1.26,0,0,0,0,0,0,0,1
0,29.0,2.7,-1.03,0,0,1,0,0,0,0,0
1,30.0,2.4,-1.82,1,0,0,0,0,0,0,0
1,32.0,3.4,-0.36,0,0,0,0,0,0,0,1
1,42.0,3.7,-0.05,0,0,0,0,0,0,0,1
0,43.0,3.3,0.16,0,0,0,0,0,0,0,1
1,22.0,2.7,-1.11,0,0,1,0,0,0,0,0
0,44.0,3.1,1.35,0,0,0,0,0,0,0,1
0,38.0,3.0,-0.52,0,0,0,0,1,0,0,0
0,38.0,3.0,-0.79,0,0,0,0,0,0,0,1
0,48.0,3.4,-0.4,0,0,0,0,0,0,0,1
0,38.0,3.7,2.02,0,0,0,0,0,0,0,1
1,36.0,3.1,-1.28,0,0,0,0,0,0,0,1
0,36.0,3.5,-1.85,0,0,0,0,0,0,0,1
1,28.0,3.2,-1.61,0,0,1,0,0,0,0,0
1,36.0,3.4,0.24,0,0,0,0,0,0,0,1
1,29.7,2.8,-0.58,0,0,0,0,0,0,0,1
1,31.0,3.4,0.23,0,0,0,0,0,0,0,1
0,42.0,3.3,0.05,0,0,0,0,0,0,0,1
0,39.0,2.4,0.51,0,0,0,0,0,0,0,1
0,33.0,3.6,0.18,0,0,0,0,0,0,0,1
0,41.0,3.3,1.77,0,0,0,0,0,0,0,1
0,42.0,4.0,-0.44,0,0,0,0,0,0,0,1
0,39.0,3.2,0.74,0,0,0,0,0,0,0,1
0,32.0,3.1,-0.99,0,0,0,0,0,0,0,1
0,35.0,3.0,0.69,0,0,0,0,0,0,0,1
1,48.0,3.8,-1.07,0,0,0,0,0,0,0,1
1,42.0,2.8,0.17,0,0,0,0,0,0,0,1
1,39.0,3.7,1.36,0,0,0,0,0,0,0,1
0,48.0,3.3,2.18,0,0,0,0,0,0,0,1
1,39.5,3.6,-0.09,0,0,0,0,0,0,0,1
0,44.0,3.0,-0.28,0,0,0,0,0,0,0,1
0,41.0,2.5,-0.32,0,0,0,0,0,0,0,1
0,42.0,3.4,1.0,0,0,0,0,0,0,0,1
1,32.0,3.6,-0.03,0,0,0,0,0,0,0,1
0,44.0,3.3,0.06,0,0,0,0,0,0,0,1
0,32.0,2.9,1.82,0,0,0,0,0,0,0,1
0,43.0,2.2,-0.08,0,0,0,0,0,0,0,1
0,37.0,2.5,-0.1,0,0,0,0,0,0,0,1
0,33.0,3.5,0.27,0,0,0,0,0,0,0,1
1,39.0,3.6,0.96,0,0,0,0,0,0,0,1
0,37.0,2.8,-0.1,0,0,0,0,0,0,0,1
0,41.0,3.2,0.32,0,0,0,0,0,0,0,1
1,32.5,3.8,-0.8,0,0,0,0,0,0,0,1
1,38.0,3.1,1.12,0,0,0,0,0,0,0,1
0,28.5,3.4,-0.61,0,0,0,0,0,0,0,1
1,42.0,3.0,1.08,0,0,0,0,0,0,0,1
0,32.0,3.2,-1.16,0,0,0,0,0,0,0,1
0,40.0,3.4,-0.65,0,0,0,0,0,0,0,1
0,40.0,3.3,0.59,0,0,0,0,0,0,0,1
1,39.0,2.5,1.15,0,0,0,0,0,0,0,1
1,48.0,2.3,0.8,0,0,0,0,0,0,0,1
1,26.0,2.6,-1.26,0,0,1,0,0,0,0,0
1,41.0,3.4,-0.54,0,0,0,0,0,0,0,1
0,36.5,3.8,-0.17,0,0,0,0,0,0,0,1
1,41.0,3.2,-0.38,0,0,0,0,0,0,0,1
0,33.0,3.4,-0.07,0,0,0,0,0,0,0,1
0,38.0,3.7,0.35,0,0,0,0,0,0,0,1
0,40.0,2.9,0.18,0,0,0,0,0,0,0,1
0,38.0,3.0,1.53,0,0,0,0,0,0,0,1
1,34.0,3.3,-0.79,0,0,0,1,0,0,0,0
1,45.0,3.6,0.06,0,0,0,0,0,0,0,1
1,33.0,2.8,-0.89,0,1,0,0,0,0,0,0
1,43.0,4.0,1.77,0,0,0,0,0,0,0,1
1,33.0,2.7,0.54,0,0,0,1,0,0,0,0
0,33.0,2.8,-0.35,0,0,0,0,0,0,0,1
1,43.0,3.6,0.86,0,1,0,0,0,0,0,0
0,33.0,2.9,0.04,0,0,0,0,0,0,0,1
1,48.0,3.8,-0.26,0,0,0,0,0,0,0,1
1,40.0,2.7,0.06,0,0,0,0,0,0,0,1
0,44.0,2.2,-0.29,0,0,0,0,0,0,0,1
0,42.0,2.8,2.28,0,0,0,0,0,0,0,1
1,25.0,2.5,-1.13,0,0,1,0,0,0,0,0
0,40.0,3.8,1.54,0,0,0,0,0,0,0,1
1,43.0,2.8,0.94,0,0,0,0,0,0,0,1
1,33.0,2.7,1.59,0,0,0,0,0,0,0,1
1,41.0,3.2,-1.59,0,0,1,0,0,0,0,0
1,35.0,3.6,-0.67,0,0,0,0,0,0,0,1
1,43.0,3.5,0.06,0,0,0,0,0,0,0,1
0,38.0,2.6,0.93,0,0,0,0,0,0,0,1
1,34.0,3.2,-0.08,0,0,0,0,0,0,0,1
0,41.0,2.5,1.54,0,0,0,0,0,0,0,1
0,35.0,2.9,-0.53,0,0,0,0,0,0,0,1
0,26.0,2.7,-0.84,0,0,0,1,0,0,0,0
1,45.0,3.5,2.19,0,0,0,0,0,0,0,1
0,18.0,2.6,-2.1,0,0,1,0,0,0,0,0
1,31.0,3.8,0.88,0,0,0,0,0,0,0,1
0,36.0,2.7,-0.5,0,0,0,0,0,0,0,1
1,36.0,3.0,0.04,0,0,0,0,0,0,0,1
0,27.0,3.3,-1.38,0,0,0,0,0,0,0,1
0,35.0,3.0,1.02,0,0,0,0,0,0,0,1
1,43.0,3.3,1.06,0,0,0,0,0,0,0,1
0,45.0,3.8,0.12,0,0,0,0,0,0,0,1
0,40.0,3.6,-0.93,0,0,0,0,0,0,0,1
0,38.0,3.1,0.44,0,0,0,0,0,0,0,1
0,42.0,2.7,1.74,0,0,0,0,0,0,0,1
0,34.0,3.5,1.34,0,0,0,0,0,0,0,1
0,38.0,2.4,-0.66,0,0,0,1,0,0,0,0
1,37.0,3.0,-0.91,0,0,0,0,0,0,0,1
0,34.0,3.9,1.99,0,0,0,0,0,0,0,1
1,33.0,3.6,0.46,0,0,0,0,0,0,0,1
1,30.0,3.2,0.51,0,0,0,0,0,0,0,1
1,48.0,3.8,-0.18,0,0,0,0,0,0,0,1
1,46.0,3.4,-0.49,0,0,0,0,0,0,0,1
0,38.0,3.2,0.01,0,0,0,0,1,0,0,0
1,47.0,3.3,-0.41,0,0,0,0,0,0,0,1
1,36.0,3.3,-0.39,0,0,0,0,0,0,0,1
0,37.0,3.4,0.56,0,0,0,0,0,0,0,1
1,35.0,3.4,-0.58,0,0,0,0,0,0,0,1
1,30.7,3.6,-0.46,0,0,0,0,0,0,0,1
1,38.0,3.6,0.19,0,0,0,1,0,0,0,0
0,35.0,2.8,0.87,0,0,0,0,0,0,0,1
1,25.0,2.9,0.02,0,0,1,0,0,0,0,0
1,28.5,3.4,-0.7,0,0,1,0,0,0,0,0
1,30.0,3.4,-2.6,0,0,1,0,0,0,0,0
1,41.0,3.1,0.3,0,0,0,0,0,0,0,1
0,39.0,3.9,-0.15,0,1,0,0,0,0,0,0
1,36.0,3.3,-0.17,0,0,0,0,0,0,0,1
0,38.0,3.3,0.47,0,0,0,0,0,0,0,1
1,28.0,3.9,-0.37,0,0,1,0,0,0,0,0
1,37.0,3.7,-0.39,0,0,0,0,0,0,0,1
0,39.0,3.6,1.35,0,1,0,0,0,0,0,0
0,39.0,2.2,0.03,0,0,0,0,0,0,0,1
1,37.0,3.6,1.45,0,0,0,0,0,0,0,1
0,31.0,2.9,1.0,0,0,0,0,0,0,0,1
1,29.0,3.3,-1.6,1,0,0,0,0,0,0,0
0,30.0,2.7,0.92,0,0,0,0,0,0,0,1
1,40.0,3.5,1.03,0,0,0,0,0,0,0,1
1,41.0,3.8,1.6,0,0,0,0,0,0,0,1
1,46.0,3.5,-0.52,0,0,0,0,0,0,0,1
0,35.0,3.5,-1.19,0,0,0,0,0,0,0,1
0,36.0,3.0,0.63,0,0,0,0,0,0,0,1
0,36.0,3.6,1.05,0,0,0,0,0,0,0,1
0,41.0,3.6,0.05,0,0,0,0,1,0,0,0
0,31.5,3.0,0.06,0,0,0,0,0,0,0,1
1,34.0,3.1,-1.34,0,0,0,0,0,0,0,1
1,42.0,2.7,-0.02,0,0,0,0,0,0,0,1
1,32.0,3.4,-1.99,0,0,0,0,0,0,0,1
0,35.0,3.8,0.65,0,0,0,0,0,0,0,1
1,35.0,3.7,-1.35,0,0,0,0,0,0,0,1
0,29.0,3.1,-0.74,0,0,0,0,1,0,0,0
1,34.0,3.2,0.33,0,0,0,0,0,0,0,1
0,43.0,2.5,0.05,0,0,0,0,0,0,0,1
0,38.0,3.1,0.69,0,0,0,0,0,0,0,1
0,35.5,2.7,0.54,0,0,0,0,0,0,0,1
1,31.0,3.6,-0.24,0,0,0,0,0,0,0,1
0,45.0,3.6,1.16,0,0,0,0,0,0,0,1
1,41.0,3.6,1.43,0,0,0,0,0,0,0,1
1,45.0,3.7,-0.37,0,0,0,0,0,0,0,1
1,40.0,3.6,0.68,0,0,0,0,0,0,0,1
0,35.0,2.5,-0.98,0,0,0,0,1,0,0,0
0,48.0,3.4,0.29,0,0,0,0,0,0,0,1
0,36.0,3.0,0.28,0,0,0,1,0,0,0,0
0,33.0,3.3,-0.14,0,1,0,0,0,0,0,0
1,37.0,3.4,1.81,0,0,0,0,0,0,0,1
0,41.0,2.9,0.35,0,0,0,0,0,0,0,1
1,34.0,3.6,1.08,0,1,0,0,0,0,0,0
0,35.0,3.6,-0.21,0,0,0,0,0,0,0,1
0,40.0,3.3,0.99,0,0,0,0,0,0,0,1
0,40.0,2.7,0.08,0,0,0,0,0,0,0,1
0,41.0,3.6,-0.29,0,0,0,0,0,0,0,1
0,43.0,3.0,0.54,0,0,0,0,0,0,0,1
0,36.0,3.5,0.33,0,0,0,0,0,0,0,1
1,42.0,3.4,-1.1,0,0,0,0,0,0,0,1
0,35.0,2.9,-0.14,0,0,0,0,0,0,0,1
1,45.0,3.6,0.87,0,0,0,0,0,0,0,1
0,31.0,3.2,-2.02,0,0,0,0,0,0,0,1
0,33.0,2.9,-0.64,0,0,1,0,0,0,0,0
0,44.0,3.6,0.5,0,0,0,0,0,0,0,1
1,33.5,3.5,0.74,0,0,0,0,0,0,0,1
1,33.0,3.4,0.1,0,0,0,0,0,0,0,1
1,39.5,3.4,0.64,0,0,0,0,0,0,0,1
0,48.0,4.0,1.91,0,0,0,0,0,0,0,1
1,37.0,3.9,1.36,0,0,0,0,0,0,0,1
0,36.0,2.6,0.41,0,0,1,0,0,0,0,0
0,35.0,3.1,0.13,0,0,0,0,0,0,0,1
1,45.0,3.8,-1.13,0,0,0,0,0,0,0,1
1,37.0,2.8,0.68,0,0,0,0,0,0,0,1
0,30.5,2.4,-0.89,0,0,0,0,0,0,0,1
0,41.0,2.8,0.19,0,0,0,0,0,0,0,1
0,33.0,3.2,-0.48,0,0,0,0,0,0,0,1
0,41.5,3.1,-0.15,0,0,0,0,0,0,0,1
0,46.0,3.9,0.55,0,0,0,0,0,0,0,1
0,37.0,3.1,2.14,0,0,0,0,0,0,0,1
1,29.0,3.3,-1.42,0,0,0,0,0,0,0,1
0,32.5,2.8,-0.41,0,0,0,0,0,0,0,1
0,40.0,3.6,-0.08,0,0,0,0,0,0,0,1
0,40.0,2.7,-1.37,0,0,1,0,0,0,0,0
1,37.0,3.1,-0.17,0,0,0,0,0,0,0,1
1,40.0,2.8,-1.4,0,0,0,0,1,0,0,0
1,39.0,3.8,-0.63,0,0,0,1,0,0,0,0
1,30.0,3.2,0.24,0,0,0,0,0,0,0,1
0,24.5,2.9,0.2,0,0,0,0,0,0,0,1
1,40.0,3.5,1.33,0,0,0,0,0,0,0,1
0,37.0,3.8,0.19,0,0,0,0,0,0,0,1
1,26.0,3.7,0.59,0,0,0,0,0,0,0,1
0,42.0,2.8,0.08,0,0,0,0,0,0,0,1
1,38.0,3.5,0.16,0,0,0,0,0,0,0,1
0,31.0,3.2,0.24,0,0,0,0,0,0,0,1
1,39.0,4.0,-0.44,0,0,0,0,0,0,0,1
0,40.0,3.1,0.52,0,0,0,0,0,0,0,1
0,39.0,2.9,-0.03,0,0,0,0,0,0,0,1
0,42.0,3.1,-0.69,0,0,0,0,0,0,0,1
0,39.0,3.3,0.15,0,0,0,0,0,0,0,1
0,44.0,3.1,-0.89,0,0,0,0,0,0,0,1
1,24.0,3.2,0.41,0,0,0,0,0,0,0,1
0,32.0,3.7,-0.22,0,0,0,0,0,0,0,1
1,32.0,2.7,-0.69,0,0,0,0,0,0,0,1
0,42.0,3.7,2.2,0,0,0,0,0,0,0,1
1,31.0,3.5,1.21,0,0,0,0,0,0,0,1
0,46.0,3.1,-0.11,0,0,0,0,0,0,0,1
0,31.0,3.4,-0.14,0,0,0,0,0,0,0,1
0,30.0,2.9,0.18,0,0,0,0,0,0,0,1
0,32.0,2.2,0.56,0,0,0,0,0,0,0,1
1,37.0,3.1,-0.21,0,0,0,0,0,0,0,1
1,39.0,3.7,2.08,0,0,0,0,0,0,0,1
0,22.0,3.1,1.29,0,0,1,0,0,0,0,0
1,45.0,3.1,0.35,0,0,0,0,0,0,0,1
1,40.0,3.3,-0.05,0,0,0,0,0,0,0,1
1,40.0,3.6,1.08,0,0,0,0,0,0,0,1
0,35.0,2.4,0.51,0,0,0,0,0,0,0,1
1,31.0,3.2,-0.03,0,0,0,0,0,0,0,1
1,40.0,3.1,0.84,0,0,0,0,0,0,0,1
0,36.0,3.6,-0.53,0,0,0,0,0,0,0,1
1,30.0,3.5,-1.75,0,0,0,0,0,0,0,1
0,48.0,3.2,-0.21,0,0,0,0,0,0,0,1
0,34.5,3.1,-0.19,0,0,0,0,0,0,0,1
0,36.0,3.0,-0.71,0,0,0,0,0,0,0,1
0,40.0,3.4,-0.06,0,1,0,0,0,0,0,0
1,41.0,2.8,0.49,0,0,0,0,0,0,0,1
1,25.0,3.3,-0.75,0,0,0,0,1,0,0,0
0,38.0,2.2,0.57,1,0,0,0,0,0,0,0
0,34.0,3.3,1.22,0,0,0,0,0,0,0,1
0,33.0,2.6,0.9,0,1,0,0,0,0,0,0
0,36.0,3.4,-0.02,0,0,0,0,0,0,0,1
1,43.0,3.7,0.35,0,0,0,0,0,0,0,1
0,44.0,2.6,0.63,0,0,0,0,0,0,0,1
1,32.0,3.1,-0.17,0,0,0,0,0,0,0,1
1,40.0,4.0,-0.17,0,0,0,0,0,0,0,1
1,37.0,2.9,1.01,0,0,0,0,0,0,0,1
0,33.5,2.5,0.75,0,0,0,0,0,0,0,1
0,39.0,3.9,-0.72,0,0,0,0,0,0,0,1
1,34.0,3.5,-0.54,0,0,0,0,0,0,0,1
1,47.0,3.9,0.43,0,1,0,0,0,0,0,0
0,45.0,3.7,0.09,0,0,0,0,0,0,0,1
1,37.0,3.2,-0.65,0,0,0,0,0,0,0,1
1,39.0,3.6,-0.31,0,0,0,0,0,0,0,1
1,32.0,2.8,-2.1,0,0,1,0,0,0,0,0
1,33.5,3.7,1.14,0,0,0,0,0,0,0,1
0,29.5,3.3,-0.59,0,0,0,0,0,0,0,1
1,30.5,3.8,1.02,0,0,0,0,0,0,0,1
1,38.0,3.3,-0.48,0,0,0,0,0,0,0,1
1,38.0,3.5,-0.41,0,0,0,0,0,0,0,1
0,41.0,3.6,-0.22,0,0,0,0,0,0,0,1
0,44.0,3.9,-1.01,0,0,0,0,0,0,0,1
0,41.0,3.2,0.92,0,0,0,0,0,0,0,1
1,40.0,3.7,1.77,0,0,0,0,0,0,0,1
1,45.0,3.2,-0.16,0,0,0,0,0,0,0,1
1,43.0,3.4,1.11,0,0,0,0,0,0,0,1
1,37.0,3.2,0.14,0,0,0,0,0,0,0,1
0,40.5,2.9,0.13,0,0,0,0,0,0,0,1
0,38.0,3.4,0.88,0,0,0,0,0,0,0,1
0,38.0,3.9,-0.15,0,0,0,0,0,0,0,1
0,41.0,3.4,-0.56,0,0,0,0,0,0,0,1
1,41.0,2.9,-0.07,0,1,0,0,0,0,0,0
0,41.0,2.9,-0.39,0,0,0,0,0,0,0,1
0,42.0,3.0,-0.45,0,0,0,0,0,0,0,1
0,48.0,3.5,-0.15,0,0,0,0,0,0,0,1
1,38.0,2.9,-0.04,0,0,0,0,0,0,0,1
0,33.0,3.5,1.48,0,0,0,0,0,0,0,1
0,47.0,2.8,0.83,0,0,0,0,0,0,0,1
1,34.0,2.8,0.22,0,0,0,0,0,0,0,1
0,39.0,3.3,-0.58,0,0,0,0,0,0,0,1
1,39.0,3.7,1.76,0,0,0,0,0,0,0,1
1,30.5,3.3,0.36,0,0,0,0,0,0,0,1
0,36.0,3.0,-0.54,0,0,0,0,0,0,0,1
0,34.0,3.1,-1.16,0,0,0,0,0,0,0,1
0,41.0,3.8,1.17,0,0,0,0,0,0,0,1
0,37.0,3.6,0.62,0,0,0,0,0,0,0,1
1,31.5,2.9,0.33,0,0,0,0,0,0,0,1
0,30.0,3.1,-0.29,0,1,0,0,0,0,0,0
1,38.0,3.3,0.49,0,0,0,0,0,0,0,1
1,35.0,3.7,1.4,0,0,0,1,0,0,0,0
0,36.0,3.0,-0.71,0,0,0,0,0,0,0,1
1,38.0,2.8,-0.66,0,0,0,0,0,0,0,1
1,39.0,3.7,-1.45,0,0,0,0,0,0,0,1
1,27.0,2.7,-0.54,0,0,0,0,1,0,0,0
1,33.0,2.3,0.16,0,0,1,0,0,0,0,0
1,36.0,3.5,0.24,0,0,0,0,0,0,0,1
1,27.0,4.0,0.39,0,0,0,0,0,0,0,1
1,28.0,3.6,-1.16,0,0,0,0,0,0,0,1
0,35.0,3.5,-0.42,0,0,0,0,0,0,0,1
0,40.0,3.1,-0.16,0,0,0,0,0,0,0,1
0,39.0,2.8,-0.31,0,0,0,0,0,0,0,1
0,34.0,3.8,-0.85,0,0,0,0,0,0,0,1
0,44.0,2.8,-0.07,0,0,0,0,0,0,0,1
0,42.0,3.4,1.13,0,0,0,0,0,0,0,1
0,27.0,3.4,-0.73,0,0,0,0,0,0,0,1
0,42.0,2.7,1.43,0,0,0,0,0,0,0,1
1,35.0,3.5,0.46,0,0,0,0,0,0,0,1
0,44.0,3.3,-0.4,0,0,0,0,0,0,0,1
0,44.0,3.8,0.21,0,0,0,0,0,0,0,1
1,45.0,3.7,1.38,0,0,0,0,0,0,0,1
1,31.0,3.4,-1.01,0,0,0,0,0,0,0,1
0,41.0,3.1,0.38,0,0,0,0,0,0,0,1
1,33.0,3.5,-1.07,0,0,0,0,1,0,0,0
1,34.0,3.0,0.74,0,0,0,0,0,0,0,1
1,37.0,3.2,-1.32,0,0,0,0,0,0,0,1
0,39.0,3.6,1.26,0,0,0,0,0,0,0,1
0,47.0,2.3,0.51,0,0,0,0,0,0,0,1
0,36.0,3.1,-0.23,0,0,0,0,0,0,0,1
0,38.0,3.6,0.4,0,0,0,0,0,0,0,1
1,35.0,2.8,0.39,0,0,0,0,0,0,0,1
0,40.0,3.5,0.93,0,0,0,0,0,0,0,1
1,45.0,3.9,-0.66,0,0,0,0,0,0,0,1
1,42.0,3.2,-0.11,0,0,0,0,0,0,0,1
0,37.0,3.6,1.06,0,0,0,0,0,0,0,1
0,37.0,3.0,-0.24,0,0,0,0,0,0,0,1
0,39.0,2.8,0.02,0,0,0,0,0,0,0,1
0,38.0,3.3,0.37,0,0,0,0,0,0,0,1
1,38.0,3.2,0.0,0,0,0,0,0,0,0,1
0,37.0,3.5,1.3,0,0,0,0,0,0,0,1
1,39.0,2.5,-1.04,0,0,0,0,0,0,0,1
1,35.0,3.4,-1.07,0,0,0,0,0,0,0,1
0,44.0,3.9,-1.05,0,0,0,0,0,0,0,1
0,36.0,2.8,-0.35,0,0,0,0,0,0,0,1
1,39.0,3.0,-1.41,0,0,0,0,0,0,0,1
0,27.0,3.6,-0.1,0,0,0,1,0,0,0,0
1,47.0,3.9,0.01,0,0,0,0,0,0,0,1
1,36.0,3.9,0.08,0,0,0,0,0,0,0,1
0,36.0,2.5,0.13,0,0,0,0,0,0,0,1
0,45.5,3.9,0.55,0,0,0,0,0,0,0,1
0,25.5,2.7,0.73,0,0,0,0,0,0,0,1
1,36.0,3.9,-0.64,0,0,0,0,0,0,0,1
1,39.0,2.9,-0.76,0,0,0,0,0,0,0,1
1,39.0,3.6,-0.1,0,0,0,0,0,0,0,1
0,33.0,3.3,2.15,0,0,0,0,0,0,0,1
0,35.0,3.0,0.45,0,0,0,0,0,0,0,1
1,44.0,3.2,1.18,0,0,0,0,0,0,0,1
0,37.0,2.9,-0.72,0,0,0,0,0,0,0,1
1,32.0,3.0,-0.45,0,0,1,0,0,0,0,0
1,28.0,3.6,-0.38,0,1,0,0,0,0,0,0
1,41.0,2.7,0.13,0,0,0,0,0,0,0,1
0,43.0,2.1,-0.1,0,0,0,0,0,0,0,1
1,42.0,3.4,-0.78,0,1,0,0,0,0,0,0
0,36.0,3.6,0.5,0,0,0,0,0,0,0,1
0,37.0,3.4,-0.39,0,0,0,0,0,0,0,1
1,32.0,3.5,-1.59,0,0,0,1,0,0,0,0
0,44.0,3.4,0.85,0,0,0,0,0,0,0,1
0,33.5,3.3,0.16,0,0,0,0,0,0,0,1
0,38.0,2.6,-0.98,0,0,0,0,0,0,0,1
0,36.0,2.6,-0.63,0,0,0,0,0,0,0,1
1,36.0,3.2,-0.15,0,0,0,0,0,0,0,1
0,34.0,3.3,0.46,0,0,0,0,0,0,0,1
1,39.0,3.0,-0.13,0,0,0,0,1,0,0,0
1,41.0,2.7,-0.19,0,0,0,0,0,0,0,1
1,37.0,3.3,1.04,0,0,0,0,0,0,0,1
1,34.0,3.2,-0.55,0,0,0,0,0,0,0,1
0,43.0,3.7,1.07,0,0,0,0,0,0,0,1
0,44.0,3.5,-1.0,0,0,0,0,0,0,0,1
1,41.0,3.4,-0.86,0,0,0,0,0,0,0,1
0,34.5,3.1,1.88,0,0,0,0,0,0,0,1
0,42.0,2.9,0.5,0,0,0,0,0,0,0,1
0,44.0,3.7,0.42,0,0,0,0,0,0,0,1
1,37.0,3.2,-0.12,0,0,0,0,0,0,0,1
1,33.7,3.1,-0.33,0,0,0,0,0,0,0,1
1,45.0,3.6,0.5,0,0,0,0,0,0,0,1
0,45.0,3.3,-2.61,0,0,0,0,0,0,0,1
0,24.7,3.0,-0.82,0,0,0,0,0,0,0,1
0,44.0,3.2,-0.23,0,0,0,0,0,0,0,1
1,35.0,3.5,0.66,0,0,0,0,0,0,0,1
1,36.0,3.6,-0.88,0,0,0,0,0,0,0,1
0,43.0,3.6,0.49,0,0,0,0,0,0,0,1
1,36.0,3.1,0.0,0,0,0,0,0,0,0,1
0,41.0,3.7,-0.22,0,0,0,0,0,0,0,1
0,30.0,2.8,-0.52,0,0,0,0,0,0,0,1
0,44.0,3.2,-1.23,0,0,0,0,0,0,0,1
1,32.0,2.5,-1.6,0,0,0,1,0,0,0,0
1,37.0,3.0,-0.7,0,0,0,0,0,0,0,1
1,39.0,3.2,0.21,0,1,0,0,0,0,0,0
0,41.0,3.3,1.06,0,0,0,0,0,0,0,1
0,37.0,3.5,-0.55,0,0,0,0,0,0,0,1
1,42.0,3.5,2.07,0,0,0,0,0,0,0,1
0,34.0,2.6,-0.24,0,0,0,0,0,0,0,1
1,32.0,3.3,1.53,0,0,0,0,0,0,0,1
0,35.0,3.2,-0.23,0,0,0,0,0,0,0,1
